10 13 0.0206611570247934
10 32 0.822314049586777
10 68 0.0454545454545455
10 69 0.0165289256198347
10 70 0.0165289256198347
10 78 0.00413223140495868
10 80 0.00413223140495868
10 82 0.00826446280991736
10 84 0.00413223140495868
10 85 0.00413223140495868
10 98 0.0371900826446281
10 101 0.00413223140495868
10 109 0.00413223140495868
10 112 0.00413223140495868
10 115 0.00413223140495868
13 10 1
32 13 0.0104783599088838
32 32 0.630523917995444
32 34 0.000911161731207289
32 40 0.0109339407744875
32 43 0.000455580865603645
32 45 0.000911161731207289
32 47 0.00273348519362187
32 48 0.00592255125284738
32 49 0.0136674259681093
32 50 0.0355353075170843
32 51 0.00683371298405467
32 52 0.00592255125284738
32 53 0.00501138952164009
32 54 0.00637813211845102
32 55 0.00592255125284738
32 56 0.00227790432801822
32 60 0.000911161731207289
32 61 0.000911161731207289
32 62 0.000455580865603645
32 65 0.0082004555808656
32 67 0.00364464692482916
32 68 0.00546697038724374
32 69 0.00592255125284738
32 70 0.0123006833712984
32 71 0.00273348519362187
32 73 0.0082004555808656
32 75 0.00182232346241458
32 76 0.000911161731207289
32 77 0.0341685649202733
32 78 0.00592255125284738
32 79 0.00364464692482916
32 80 0.0082004555808656
32 82 0.00546697038724374
32 83 0.0300683371298405
32 84 0.0154897494305239
32 88 0.00364464692482916
32 97 0.0168564920273349
32 98 0.00182232346241458
32 99 0.00136674259681093
32 100 0.00182232346241458
32 101 0.00501138952164009
32 104 0.00182232346241458
32 105 0.0186788154897494
32 106 0.012756264236902
32 107 0.00273348519362187
32 109 0.00318906605922551
32 112 0.000911161731207289
32 114 0.00136674259681093
32 115 0.00728929384965831
32 116 0.00136674259681093
32 118 0.00227790432801822
32 120 0.0082004555808656
32 121 0.0100227790432802
34 13 0.5
34 65 0.5
40 32 0.0382978723404255
40 40 0.31063829787234
40 41 0.0127659574468085
40 49 0.00851063829787234
40 50 0.0170212765957447
40 51 0.0212765957446809
40 52 0.00425531914893617
40 54 0.00851063829787234
40 56 0.00425531914893617
40 65 0.00425531914893617
40 73 0.0297872340425532
40 80 0.0382978723404255
40 83 0.0170212765957447
40 84 0.00425531914893617
40 104 0.025531914893617
40 105 0.242553191489362
40 106 0.102127659574468
40 107 0.0382978723404255
40 115 0.0425531914893617
40 120 0.0170212765957447
40 121 0.0127659574468085
41 13 0.131914893617021
41 32 0.408510638297872
41 41 0.148936170212766
41 42 0.0808510638297872
41 43 0.0595744680851064
41 44 0.0680851063829787
41 47 0.0382978723404255
41 61 0.0212765957446809
41 62 0.0425531914893617
42 40 0.0769230769230769
42 49 0.0769230769230769
42 50 0.192307692307692
42 51 0.0576923076923077
42 52 0.538461538461538
42 56 0.0192307692307692
42 83 0.0384615384615385
43 32 0.0117647058823529
43 40 0.0117647058823529
43 49 0.376470588235294
43 56 0.0352941176470588
43 57 0.0117647058823529
43 97 0.247058823529412
43 100 0.0117647058823529
43 104 0.0470588235294118
43 105 0.0352941176470588
43 107 0.0117647058823529
43 121 0.2
44 32 0.894230769230769
44 48 0.00961538461538462
44 49 0.00961538461538462
44 50 0.00961538461538462
44 51 0.00961538461538462
44 55 0.00961538461538462
44 73 0.0480769230769231
44 105 0.00961538461538462
45 40 0.172413793103448
45 49 0.172413793103448
45 54 0.0689655172413793
45 56 0.0344827586206897
45 100 0.0344827586206897
45 105 0.379310344827586
45 120 0.0689655172413793
45 121 0.0689655172413793
46 48 0.111111111111111
46 54 0.888888888888889
47 32 0.0588235294117647
47 45 0.470588235294118
47 47 0.117647058823529
47 49 0.176470588235294
47 50 0.0294117647058824
47 56 0.0294117647058824
47 115 0.117647058823529
48 13 0.228346456692913
48 32 0.173228346456693
48 41 0.125984251968504
48 42 0.015748031496063
48 43 0.0236220472440945
48 44 0.173228346456693
48 46 0.015748031496063
48 47 0.031496062992126
48 48 0.078740157480315
48 61 0.133858267716535
49 13 0.15625
49 32 0.0390625
49 41 0.21875
49 42 0.015625
49 43 0.0234375
49 44 0.015625
49 45 0.03125
49 48 0.1015625
49 50 0.0859375
49 53 0.015625
49 54 0.15625
49 57 0.0078125
49 61 0.1328125
50 13 0.078740157480315
50 41 0.464566929133858
50 43 0.0236220472440945
50 44 0.015748031496063
50 46 0.078740157480315
50 47 0.015748031496063
50 48 0.015748031496063
50 50 0.031496062992126
50 52 0.0078740157480315
50 53 0.149606299212598
50 55 0.031496062992126
50 56 0.0551181102362205
50 61 0.031496062992126
51 13 0.162162162162162
51 41 0.189189189189189
51 43 0.0810810810810811
51 44 0.027027027027027
51 50 0.216216216216216
51 53 0.027027027027027
51 54 0.108108108108108
51 56 0.0540540540540541
51 57 0.027027027027027
51 61 0.108108108108108
52 13 0.101694915254237
52 32 0.0169491525423729
52 41 0.254237288135593
52 43 0.0508474576271186
52 44 0.0338983050847458
52 46 0.101694915254237
52 47 0.0677966101694915
52 48 0.288135593220339
52 56 0.0169491525423729
52 61 0.0677966101694915
53 13 0.288135593220339
53 41 0.169491525423729
53 43 0.0508474576271186
53 44 0.0677966101694915
53 51 0.0169491525423729
53 53 0.305084745762712
53 54 0.0338983050847458
53 61 0.0677966101694915
54 13 0.117647058823529
54 32 0.0147058823529412
54 41 0.323529411764706
54 43 0.102941176470588
54 44 0.0294117647058824
54 47 0.0294117647058824
54 48 0.176470588235294
54 51 0.0294117647058824
54 52 0.102941176470588
54 53 0.0147058823529412
54 61 0.0588235294117647
55 13 0.36
55 32 0.08
55 41 0.28
55 43 0.08
55 44 0.04
55 61 0.16
56 13 0.217391304347826
56 32 0.0869565217391304
56 41 0.478260869565217
56 44 0.130434782608696
56 51 0.0869565217391304
57 13 0.5
57 41 0.25
57 57 0.25
58 13 1
60 32 1
61 32 0.0178571428571429
61 40 0.339285714285714
61 45 0.0267857142857143
61 48 0.0892857142857143
61 49 0.0982142857142857
61 50 0.0267857142857143
61 51 0.00892857142857143
61 52 0.0178571428571429
61 54 0.00892857142857143
61 56 0.00892857142857143
61 65 0.0267857142857143
61 77 0.0178571428571429
61 83 0.0357142857142857
61 84 0.00892857142857143
61 97 0.0803571428571429
61 100 0.00892857142857143
61 101 0.0178571428571429
61 104 0.00892857142857143
61 115 0.0267857142857143
61 118 0.00892857142857143
61 120 0.0714285714285714
61 121 0.0446428571428571
62 32 0.0909090909090909
62 48 0.818181818181818
62 65 0.0909090909090909
65 78 0.027027027027027
65 98 0.135135135135135
65 110 0.567567567567568
65 115 0.27027027027027
66 108 0.0454545454545455
66 111 0.0454545454545455
66 121 0.909090909090909
67 41 0.133333333333333
67 43 0.0666666666666667
67 44 0.0666666666666667
67 61 0.133333333333333
67 82 0.0666666666666667
67 97 0.533333333333333
68 40 0.0416666666666667
68 101 0.0416666666666667
68 105 0.625
68 114 0.291666666666667
69 69 0.05
69 77 0.05
69 78 0.05
69 108 0.25
69 110 0.6
70 80 0.032258064516129
70 108 0.32258064516129
70 111 0.451612903225806
70 117 0.193548387096774
71 111 1
72 105 1
73 102 0.613636363636364
73 109 0.113636363636364
73 110 0.272727272727273
75 101 1
76 101 1
77 65 0.126582278481013
77 66 0.0126582278481013
77 69 0.0126582278481013
77 79 0.126582278481013
77 88 0.0253164556962025
77 97 0.0253164556962025
77 111 0.670886075949367
78 32 0.0625
78 68 0.0625
78 101 0.875
79 82 0.0952380952380952
79 114 0.904761904761905
80 67 0.13953488372093
80 83 0.0232558139534884
80 101 0.232558139534884
80 105 0.186046511627907
80 111 0.232558139534884
80 117 0.186046511627907
82 40 0.117647058823529
82 69 0.0588235294117647
82 101 0.823529411764706
83 40 0.0123456790123457
83 67 0.0123456790123457
83 99 0.0493827160493827
83 101 0.0246913580246914
83 104 0.777777777777778
83 105 0.123456790123457
84 101 0.0769230769230769
84 104 0.461538461538462
84 105 0.0512820512820513
84 111 0.41025641025641
85 110 1
88 79 0.0833333333333333
88 111 0.916666666666667
97 32 0.0169491525423729
97 48 0.0508474576271186
97 49 0.0508474576271186
97 50 0.0508474576271186
97 51 0.0508474576271186
97 52 0.0508474576271186
97 53 0.0508474576271186
97 54 0.0508474576271186
97 55 0.0508474576271186
97 98 0.00847457627118644
97 103 0.0423728813559322
97 107 0.0169491525423729
97 108 0.00847457627118644
97 112 0.101694915254237
97 115 0.0932203389830508
97 116 0.0932203389830508
97 119 0.0593220338983051
97 120 0.076271186440678
97 121 0.076271186440678
98 32 0.24
98 48 0.04
98 49 0.04
98 50 0.04
98 51 0.04
98 52 0.04
98 53 0.04
98 54 0.04
98 55 0.04
98 97 0.04
98 115 0.2
98 121 0.2
99 107 0.0434782608695652
99 111 0.130434782608696
99 114 0.173913043478261
99 116 0.652173913043478
100 13 0.0108695652173913
100 32 0.706521739130435
100 40 0.119565217391304
100 73 0.0760869565217391
100 101 0.0869565217391304
101 13 0.0207612456747405
101 32 0.0830449826989619
101 40 0.041522491349481
101 58 0.00346020761245675
101 66 0.0380622837370242
101 73 0.013840830449827
101 77 0.00346020761245675
101 97 0.00346020761245675
101 99 0.0311418685121107
101 101 0.131487889273356
101 102 0.0242214532871972
101 105 0.027681660899654
101 107 0.0346020761245675
101 108 0.0622837370242214
101 109 0.169550173010381
101 110 0.0761245674740484
101 112 0.027681660899654
101 114 0.041522491349481
101 115 0.0173010380622837
101 116 0.0761245674740484
101 120 0.0588235294117647
101 121 0.013840830449827
102 13 0.170731707317073
102 32 0.439024390243902
102 40 0.0487804878048781
102 101 0.170731707317073
102 102 0.170731707317073
103 101 0.384615384615385
103 104 0.615384615384615
104 41 0.0188679245283019
104 43 0.0377358490566038
104 61 0.00943396226415094
104 101 0.245283018867925
104 105 0.0188679245283019
104 108 0.19811320754717
104 114 0.39622641509434
104 116 0.0754716981132075
105 13 0.0167597765363128
105 32 0.134078212290503
105 44 0.139664804469274
105 61 0.0167597765363128
105 100 0.00558659217877095
105 101 0.0111731843575419
105 103 0.0446927374301676
105 108 0.00558659217877095
105 109 0.0949720670391061
105 110 0.111731843575419
105 111 0.0335195530726257
105 116 0.0223463687150838
105 120 0.17877094972067
105 122 0.184357541899441
106 13 0.0192307692307692
106 32 0.461538461538462
106 41 0.173076923076923
106 43 0.307692307692308
106 61 0.0384615384615385
107 13 0.0204081632653061
107 32 0.0408163265306122
107 34 0.0408163265306122
107 40 0.0204081632653061
107 41 0.0612244897959184
107 42 0.0204081632653061
107 43 0.102040816326531
107 61 0.0408163265306122
107 66 0.204081632653061
107 101 0.244897959183673
107 107 0.163265306122449
107 117 0.0408163265306122
108 32 0.4
108 101 0.04
108 105 0.0666666666666667
108 108 0.0133333333333333
108 111 0.266666666666667
108 115 0.0666666666666667
108 116 0.0933333333333333
108 117 0.04
108 119 0.0133333333333333
109 32 0.178571428571429
109 44 0.238095238095238
109 61 0.0119047619047619
109 97 0.0595238095238095
109 101 0.369047619047619
109 105 0.0238095238095238
